cruise,station,type,time,lon,lat,local_cdi_ID,EDMO_code,bottle_depth,sensor_pressure,sensor_pressure_flag,potential_temperature,potential_temperature_flag,practical_salinity,practical_salinity_flag,sigma_theta,sigma_theta_flag,uncalibrated_CTD_temperature,uncalibrated_CTD_temperature_flag
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,99.5,1,21.886999999999997,1,35.905,1,24.939,1,21.906999999999996,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,100.5,1,21.642,1,35.899,1,25.003,1,21.662,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,101.5,1,21.433000000000003,1,35.894,1,25.057,1,21.453000000000003,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,102.5,1,21.234,1,35.89,1,25.109,1,21.254,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,103.5,1,21.154,1,35.891,1,25.131999999999998,1,21.174,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,104.5,1,21.090999999999998,1,35.891999999999996,1,25.149,1,21.111,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,105.5,1,21.011999999999997,1,35.887,1,25.166999999999998,1,21.033,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,106.5,1,20.791,1,35.876,1,25.22,1,20.811999999999998,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,107.5,1,20.475,1,35.874,1,25.303,1,20.495,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,108.5,1,20.363,1,35.876,1,25.334,1,20.383,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,109.5,1,19.385,1,35.835,1,25.561,1,19.405,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,110.5,1,18.885,1,35.813,1,25.673000000000002,1,18.904,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,111.5,1,18.593,1,35.801,1,25.738000000000003,1,18.613,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,112.5,1,18.408,1,35.775,1,25.765,1,18.427,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,113.5,1,18.247,1,35.769,1,25.8,1,18.267,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,114.5,1,18.178,1,35.764,1,25.814,1,18.198,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,115.5,1,18.012999999999998,1,35.753,1,25.846999999999998,1,18.033,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,116.5,1,17.824,1,35.739000000000004,1,25.883000000000003,1,17.844,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,117.5,1,17.698,1,35.73,1,25.906999999999996,1,17.718,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,118.5,1,17.609,1,35.721,1,25.921999999999997,1,17.629,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,119.5,1,17.504,1,35.711,1,25.94,1,17.524,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,120.5,1,17.429000000000002,1,35.704,1,25.953000000000003,1,17.449,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,121.5,1,17.295,1,35.694,1,25.976999999999997,1,17.316,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,122.5,1,17.144000000000002,1,35.68,1,26.003,1,17.165,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,123.5,1,16.871,1,35.649,1,26.045,1,16.891,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,124.5,1,16.16,1,35.603,1,26.176,1,16.18,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,125.5,1,15.839,1,35.586999999999996,1,26.237,1,15.859000000000002,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,126.5,1,15.610999999999999,1,35.579,1,26.283,1,15.630999999999998,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,127.5,1,15.594000000000001,1,35.577,1,26.285,1,15.614,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,128.5,1,15.574000000000002,1,35.576,1,26.289,1,15.594000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,129.5,1,15.507,1,35.57,1,26.299,1,15.527000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,130.5,1,15.442,1,35.562,1,26.308000000000003,1,15.463,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,131.5,1,15.415,1,35.563,1,26.315,1,15.436,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,132.5,1,15.395,1,35.562,1,26.318,1,15.415999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,133.5,1,15.306,1,35.556999999999995,1,26.335,1,15.327,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,134.5,1,15.22,1,35.543,1,26.343000000000004,1,15.241,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,135.5,1,15.174000000000001,1,35.54,1,26.351,1,15.194,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,136.5,1,15.151,1,35.54,1,26.355999999999998,1,15.172,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,137.5,1,15.06,1,35.529,1,26.366999999999997,1,15.081,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,138.5,1,14.974,1,35.516,1,26.377,1,14.995,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,139.5,1,14.769,1,35.499,1,26.409000000000002,1,14.79,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,140.5,1,14.702,1,35.489000000000004,1,26.415,1,14.722999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,141.5,1,14.707,1,35.481,1,26.408,1,14.728,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,142.5,1,14.661,1,35.486999999999995,1,26.423000000000002,1,14.682,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,143.5,1,14.651,1,35.486,1,26.424,1,14.672,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,144.5,1,14.648,1,35.486,1,26.425,1,14.669,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,145.5,1,14.645,1,35.486,1,26.426,1,14.665999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,146.5,1,14.640999999999998,1,35.485,1,26.426,1,14.663,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,147.5,1,14.64,1,35.485,1,26.426,1,14.662,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,148.5,1,14.636,1,35.484,1,26.426,1,14.658,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,149.5,1,14.634,1,35.485,1,26.427,1,14.657,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,150.5,1,14.630999999999998,1,35.485,1,26.427,1,14.654000000000002,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,151.5,1,14.63,1,35.484,1,26.427,1,14.652000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,152.5,1,14.632,1,35.484,1,26.426,1,14.655,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,153.5,1,14.636,1,35.484,1,26.425,1,14.659,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,154.5,1,14.620999999999999,1,35.484,1,26.429000000000002,1,14.644,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,155.5,1,14.62,1,35.483000000000004,1,26.429000000000002,1,14.642999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,156.5,1,14.614,1,35.482,1,26.429000000000002,1,14.637,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,157.5,1,14.597999999999999,1,35.48,1,26.430999999999997,1,14.622,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,158.5,1,14.567,1,35.471,1,26.430999999999997,1,14.591,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,159.5,1,14.511,1,35.47,1,26.441999999999997,1,14.535,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,160.5,1,14.485,1,35.467,1,26.445,1,14.509,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,161.5,1,14.454,1,35.461999999999996,1,26.448,1,14.478,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,162.5,1,14.437000000000001,1,35.46,1,26.45,1,14.460999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,163.5,1,14.424000000000001,1,35.457,1,26.451,1,14.448,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,164.5,1,14.411,1,35.455,1,26.451999999999998,1,14.436,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,165.5,1,14.378,1,35.453,1,26.458000000000002,1,14.402999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,166.5,1,14.366,1,35.451,1,26.458000000000002,1,14.390999999999998,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,167.5,1,14.360999999999999,1,35.451,1,26.459,1,14.386,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,168.5,1,14.355,1,35.45,1,26.46,1,14.379000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,169.5,1,14.343,1,35.448,1,26.461,1,14.368,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,170.5,1,14.333,1,35.445,1,26.461,1,14.357999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,171.5,1,14.312999999999999,1,35.444,1,26.465,1,14.338,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,172.5,1,14.293,1,35.441,1,26.467,1,14.318,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,173.5,1,14.269,1,35.439,1,26.47,1,14.295,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,174.5,1,14.243,1,35.436,1,26.473000000000003,1,14.269,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,175.5,1,14.228,1,35.433,1,26.475,1,14.253,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,176.5,1,14.220999999999998,1,35.431999999999995,1,26.475,1,14.247,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,177.5,1,14.208,1,35.43,1,26.476999999999997,1,14.234000000000002,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,178.5,1,14.177999999999999,1,35.427,1,26.48,1,14.204,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,179.5,1,14.152999999999999,1,35.423,1,26.483,1,14.18,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,180.5,1,14.127,1,35.42,1,26.486,1,14.152999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,181.5,1,14.099,1,35.418,1,26.49,1,14.126,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,182.5,1,14.075999999999999,1,35.414,1,26.491999999999997,1,14.103,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,183.5,1,14.064,1,35.413000000000004,1,26.494,1,14.091,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,184.5,1,14.052,1,35.411,1,26.495,1,14.079,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,185.5,1,14.029000000000002,1,35.407,1,26.496,1,14.056,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,186.5,1,14.003,1,35.405,1,26.5,1,14.03,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,187.5,1,14.008,1,35.402,1,26.497,1,14.035,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,188.5,1,14.001,1,35.404,1,26.5,1,14.027999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,189.5,1,13.975,1,35.402,1,26.504,1,14.003,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,190.5,1,13.948,1,35.397,1,26.506,1,13.975999999999999,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,191.5,1,13.915,1,35.391999999999996,1,26.509,1,13.942,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,192.5,1,13.892999999999999,1,35.388000000000005,1,26.51,1,13.921,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,193.5,1,13.85,1,35.385,1,26.517,1,13.878,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,194.5,1,13.819,1,35.38,1,26.52,1,13.847000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,195.5,1,13.802,1,35.376999999999995,1,26.521,1,13.83,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,196.5,1,13.79,1,35.376,1,26.522,1,13.818,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,197.5,1,13.777999999999999,1,35.374,1,26.524,1,13.806,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,198.5,1,13.764000000000001,1,35.372,1,26.525,1,13.792,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,199.5,1,13.741,1,35.37,1,26.528000000000002,1,13.77,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,200.5,1,13.725,1,35.369,1,26.531,1,13.754000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,201.5,1,13.708,1,35.363,1,26.53,1,13.737,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,202.5,1,13.7,1,35.364000000000004,1,26.531999999999996,1,13.729000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,203.5,1,13.668,1,35.361,1,26.535999999999998,1,13.697000000000001,1
JR19950921,CTD13,*,1995-10-08T14:18:00,-25.7013,1.3923,1056616.0,43.0,3440.1,204.5,1,13.655,1,35.358000000000004,1,26.537,1,13.684000000000001,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,3.5,1,28.385,1,35.704,1,22.800,1,28.386,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,4.5,1,28.384,1,35.705,1,22.801,1,28.385,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,5.5,1,28.367,1,35.704,1,22.805,1,28.368000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,6.5,1,28.363,1,35.707,1,22.809,1,28.365,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,7.5,1,28.193,1,35.710,1,22.867,1,28.195,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,8.5,1,28.186,1,35.705,1,22.866,1,28.188000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,9.5,1,28.173,1,35.705,1,22.870,1,28.176,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,10.5,1,28.141,1,35.707,1,22.882,1,28.144000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,11.5,1,28.128,1,35.707,1,22.887,1,28.131,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,12.5,1,28.104,1,35.712,1,22.898,1,28.107,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,13.5,1,28.090,1,35.713,1,22.904,1,28.093000000000004,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,14.5,1,28.082,1,35.714,1,22.907,1,28.085,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,15.5,1,28.080,1,35.714,1,22.908,1,28.084,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,16.5,1,28.081,1,35.714,1,22.908,1,28.085,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,17.5,1,28.081,1,35.714,1,22.908,1,28.085,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,18.5,1,28.063,1,35.722,1,22.919,1,28.068,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,19.5,1,28.064,8,35.721,8,22.918,1,28.069000000000003,8
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,20.5,1,28.066,1,35.721,1,22.917,1,28.070999999999998,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,21.5,1,28.026,1,35.730,1,22.938,1,28.031,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,22.5,1,28.037,1,35.728,1,22.932,1,28.043000000000003,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,23.5,1,28.053,1,35.728,1,22.927,1,28.059,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,24.5,1,28.008,1,35.738,1,22.949,1,28.014,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,25.5,1,27.944,1,35.753,1,22.982,1,27.95,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,26.5,1,27.888,1,35.773,1,23.015,1,27.894000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,27.5,1,27.823,1,35.789,1,23.048,1,27.83,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,28.5,1,27.820,1,35.789,1,23.049,1,27.826999999999998,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,29.5,1,27.829,1,35.786,1,23.044,1,27.836,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,30.5,1,27.811,1,35.791,1,23.054,1,27.818,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,31.5,1,27.733,1,35.798,1,23.084,1,27.74,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,32.5,1,27.406,1,35.893,1,23.262,1,27.414,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,33.5,1,27.229,1,35.931,1,23.348,1,27.237,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,34.5,1,26.987,1,36.009,1,23.485,1,26.995,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,35.5,1,26.676,1,36.050,1,23.614,1,26.684,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,36.5,1,26.630,1,36.059,1,23.636,1,26.638,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,37.5,1,26.071,1,36.127,1,23.864,1,26.08,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,38.5,1,25.849,1,36.132,1,23.937,1,25.857,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,39.5,1,25.832,1,36.119,1,23.932,1,25.84,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,40.5,1,25.758,1,36.124,1,23.959,1,25.767,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,41.5,1,25.688,1,36.129,1,23.984,1,25.697,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,42.5,1,25.638,1,36.116,1,23.991,1,25.647,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,43.5,1,25.202,1,36.144,1,24.146,1,25.211,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,44.5,1,24.845,1,36.150,1,24.260,1,24.855,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,45.5,1,24.503,1,36.152,1,24.365,1,24.513,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,46.5,1,24.428,1,36.159,1,24.393,1,24.438000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,47.5,1,24.056,1,36.164,1,24.508,1,24.066,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,48.5,1,23.809,1,36.140,8,24.563,1,23.819000000000003,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,49.5,1,23.509,1,36.116,1,24.633,1,23.519000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,50.5,1,22.164,1,36.061,1,24.979,1,22.174,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,51.5,1,21.750,1,35.954,1,25.015,1,21.76,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,52.5,1,21.555,1,35.921,1,25.044,1,21.566,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,53.5,1,21.329,1,35.915,1,25.102,1,21.339000000000002,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,54.5,1,21.126,1,35.906,1,25.151,1,21.136,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,55.5,1,20.775,1,35.882,1,25.228,1,20.785,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,56.5,1,20.173,1,35.859,1,25.373,1,20.183,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,57.5,1,19.814,1,35.869,1,25.475,1,19.825,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,58.5,1,19.253,1,35.851,1,25.608,1,19.264,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,59.5,1,18.531,1,35.816,8,25.765,1,18.542,1
JR19950921,CTD11,*,1995-10-06T14:22:00,-22.215,9.2382,1056597.0,43.0,4585.34,60.5,1,17.950,1,35.781,1,25.884,1,17.96,1
